Last changed by,Oper. System Status,Order,Order Type,Activity,Operation WorkCenter,Operation short text,Description,Functional Location,Number of workers,planned Work,Actual work,Total planned costs,Total actual costs,Scheduled finish,Scheduled start
R_CPS_RFC,CNF  TECO,62642436,72FP,0010,NEL-ZF-S,(Q) UT INSPECTION OF FLOWLINE WELL 29/N3,(Q) WELL 29/N31 UT FLOWLINE INSPECTION,GB.NEL.A0101888,1,2,2,0.02,0.02,6/17/2023,6/17/2023
R_CPS_RFC,CNF  TECO,62648304,72FP,0010,NEL-E0-2,(W) CONDUCT EPI AUDIT,(W) EPI AUDITS,GB.NEL.E02,1,3,3,240,0,6/17/2023,6/17/2023
R_CPS_RFC,CNF  TECO,62648304,72FP,0020,NEL-I0-2,(W) CONDUCT EPI AUDIT,(W) EPI AUDITS,GB.NEL.E02,1,3,3,240,0,6/17/2023,6/17/2023
TPGBBMCB,CNF  TECO,62715923,72FC,0010,NEL-O2,P1031: Isolate pump,Replace P-1031 Vib Probes,GB.NEL.NE-UE-10404,1,1,1,612.02,720.53,6/17/2023,6/17/2023
TPGBBMCB,CNF  TECO,62715923,72FC,0020,NEL-I0-2,P1031: Replace vib probes,Replace P-1031 Vib Probes,GB.NEL.NE-UE-10404,1,3,3,612.02,720.53,6/17/2023,6/17/2023
TPGBBMCB,CNF  TECO,62715923,72FC,0030,NEL-O2,P1031: Deisolate,Replace P-1031 Vib Probes,GB.NEL.NE-UE-10404,1,1,1,612.02,720.53,6/17/2023,6/17/2023
TPGBBMCB,CNF  ORSP TECO,62715923,72FC,0040,NEL-I0-2,wait for material then teco,Replace P-1031 Vib Probes,GB.NEL.NE-UE-10404,1,1,1,612.02,720.53,6/17/2023,6/17/2023
R_CPS_RFC,CNF  PRT  TECO,29367453,72FC,0010,NEL-E0-2,Replace Corroded Fan Cowl P-2043,Replace Corroded Fan Cowl P-2043,GB.NEL.NE-P-2043,1,3.5,4,"1,590.00",725,6/18/2023,6/18/2023
R_CPS_RFC,CNF  TECO,62413071,72FC,0010,NEL-ZF-S,NDT -Release Note @ NEL 2022 243 PS,NEL 2021 243 PS corroded valve,GB.NEL.NE-IV-50082,1,4,4,"1,020.05","1,020.05",6/27/2023,6/18/2023
R_CPS_RFC,CNF  TECO,62413071,72FC,0020,NEL-V6-2,FM SSPCSP-11 & FC2M @ NEL 2022 243 PS,NEL 2021 243 PS corroded valve,GB.NEL.NE-IV-50082,2,30,30,"1,020.05","1,020.05",6/27/2023,6/18/2023
R_CPS_RFC,CNF  TECO,62413071,72FC,0030,NEL-ZF-S,Update/Close MCDR NEL 2022 243 PS,NEL 2021 243 PS corroded valve,GB.NEL.NE-IV-50082,1,1,1,"1,020.05","1,020.05",6/27/2023,6/18/2023
R_CPS_RFC,CNF  ORSP TECO,62488021,72FC,0010,NEL-M0-2,G8004 - PT interstage Seals Build Defect,G8004 - PT interstage Seals Build Defect,GB.NEL.NE-GT-8004,1,0,0,0,0,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP TECO,62582650,72FC,0010,NEL-I0-2,Return Bently cards equip - Repair- 72RE,Return Bently cards equipment - Repair,GB.NEL.NE-UE-20211,1,2,2,80,0,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP TECO,62608208,72FP,0020,NEL-M0-2,(H) CENTRIFUGAL PUMPS (IDLE MODE),(H) CENTRIFUGAL PUMPS IDLE MODE,GB.NEL.NE-P-9701,1,3,3,120,120,6/18/2023,6/18/2023
GBKSTN,CNF  TECO,62618764,72FC,0010,NEL-E0-2,Place spares Ethos drawersHV Switchroom,Place order Generator PT Balance req spa,GB.NEL.NE-G-8001,1,2,2,"1,837.90","1,807.90",6/18/2023,6/18/2023
R_CPS_RFC,CNF  TECO,62619005,72FP,0010,NEL-M0-2,(H) FIRE WATER HOSE REEL INSPECTION,(H) FIRE WATER HOSE REEL INSPECTION,GB.NEL.F06,1,6,6,240,240,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP TECO,62636960,72FP,0010,NEL-I0-2,(W) PORTABLE GAS MONITOR CALIBRATION,(W) PORTABLE GAS MONITOR CALIBRATION,GB.NEL.F0911017,1,10,14,440,400,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP TECO,62636960,72FP,0020,NEL-I0-2,(W) ERT BASE PORTABLE GAS DETECTORS,(W) PORTABLE GAS MONITOR CALIBRATION,GB.NEL.F0911017,1,1,1,440,400,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP TECO,62642147,72FP,0010,NEL-M0-2,(M) GAS PRODUCTION VIBRATION ROUTE,(M) GAS PRODUCTION VIBRATION ROUTE,GB.NEL.G0207,1,4,4,160,160,6/18/2023,6/18/2023
TPGBPTU1,CNF  ICHA ORSP PRT  QMDA TECO,62642165,72FP,0010,NEL-ZE-2,(Q) AIR HOISTS INSPECTION / MAINTENANCE,(Q) AIR HOISTS INSPECTION/MAINTENANCE,GB.NEL.K0103001,1,2,0,80,0,6/18/2023,6/18/2023
TPGBPTU1,CNF  ICHA ORSP PRT  QMDA TECO,62642166,72FP,0010,NEL-Z8-2,(Q) COMBI CHAIN BLOCKS INSPECTIONS,(Q) COMBI CHAIN BLOCKS INSPECTIONS,GB.NEL.K0103001,1,4,0,160,0,6/18/2023,6/18/2023
TPGBPTU1,CNF  ICHA ORSP PRT  QMDA TECO,62642167,72FP,0010,NEL-ZE-2,(H) COMBI CHAIN BLOCKS INSPECT AND MAINT,(H) COMBI CHAIN BLOCKS INSP & MAINT,GB.NEL.K0103001,1,4,0,320,0,6/18/2023,6/18/2023
TPGBPTU1,CNF  ORSP PRT  TECO,62642167,72FP,0020,NEL-Z8-2,(H) RIGGER ASSISTANCE,(H) COMBI CHAIN BLOCKS INSP & MAINT,GB.NEL.K0103001,1,4,0,320,0,6/18/2023,6/18/2023
TPGBPTU1,CNF  ICHA ORSP PRT  QMDA TECO,62642168,72FP,0010,NEL-Z8-2,(Q) INSPECT OF MANUAL GANTRY BEAMS,(Q) INSPECT OF MANUAL GANTRY BEAMS,GB.NEL.K0103001,1,2,0,320,0,6/18/2023,6/18/2023
TPGBPTU1,CNF  ORSP PRT  TECO,62642168,72FP,0020,NEL-Z8-2,(Q) RIGGER ASSISTANCE REQUIRED,(Q) INSPECT OF MANUAL GANTRY BEAMS,GB.NEL.K0103001,2,6,0,320,0,6/18/2023,6/18/2023
TPGBPTU1,CNF  ICHA ORSP PRT  QMDA TECO,62642169,72FP,0010,NEL-Z8-2,(Q) LIFTING ACCESSORIES INSPECTION,(Q) LIFTING ACCESSORIES INSPECTION,GB.NEL.K0103001,1,6,0,240,0,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62642170,72FP,0010,NEL-Z8-2,(Q) MAINTENANCE HYDRAULIC PALLET TRUCK,(Q) MAINTENANCE HYDRAULIC PALLET TRUCK,GB.NEL.K0103,1,4,0,160,0,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62642171,72FP,0010,NEL-ZE-2,(H) INSPECTION HYDRAULIC PALLET TRUCK,(H) INSPECTION HYDRAULIC PALLET TRUCK,GB.NEL.K0103,1,6,6,240,0,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP TECO,62642212,72FP,0010,NEL-I1-7,(W) METERING DAILY CHECKS,(W) METERING DAILY CHECKS (C1),GB.NEL.A03,1,7,7,0.08,0.08,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP TECO,62642212,72FP,0020,NEL-I1-7,(W) DENSITOMETER MONITORING,(W) METERING DAILY CHECKS (C1),GB.NEL.A03,1,1,1,0.08,0.08,6/18/2023,6/18/2023
TPGBIMAF,PRT  TECO,62642336,72FP,0010,NEL-O1,(W) BIOCIDE TREATMENT OF WATER USING PWR,(W) BIOCIDE TREATMENT OF PRODUCED WATER,GB.NEL.E0311001,1,2,0,0.02,0,6/18/2023,6/18/2023
R_CPS_RFC,CNF  PRT  TECO,62642339,72FP,0010,NEL-O1,(4M) WATER SAMPLE FROM 03-N39 WELL,(4M) WATER SAMPLE FROM 03-N39 WELL,GB.NEL.A0221001,1,1,1,0.01,0.01,6/18/2023,6/18/2023
R_CPS_RFC,CNF  PRT  TECO,62642358,72FP,0010,NEL-O1,(4M) WATER SAMPLE FROM 11-N13 WELL,(4M) WATER SAMPLE FROM 11-N13 WELL,GB.NEL.A0221001,1,1,1,0.01,0.01,6/18/2023,6/18/2023
R_CPS_RFC,CNF  PRT  TECO,62642359,72FP,0010,NEL-O1,(4M) WATER SAMPLE FROM 16-N16 WELL,(4M) WATER SAMPLE FROM 16-N16 WELL,GB.NEL.A0221001,1,1,1,0.01,0.01,6/18/2023,6/18/2023
TPGBIMAF,PRT  TECO,62642366,72FP,0010,NEL-O1,(W) BIOCIDE TREATMENT OF LP FLARE DRUM,(W) BIOCIDE TREATMENT OF LP FLARE DRUM,GB.NEL.E1431002,1,10,0,0.1,0,6/18/2023,6/18/2023
R_CPS_RFC,CNF  PRT  TECO,62642379,72FP,0010,NEL-O2,(W) OPERATIONS WEEKLY HOSE CHECKS,(W) OPERATIONS WEEKLY HOSE CHECKS,GB.NEL,1,3,3,40.03,40.03,6/18/2023,6/18/2023
R_CPS_RFC,CNF  PRT  TECO,62642379,72FP,0020,NEL-M0-2,(W) CHECK HYDRASUN REGISTER AND UPDATE,(W) OPERATIONS WEEKLY HOSE CHECKS,GB.NEL,1,1,1,40.03,40.03,6/18/2023,6/18/2023
R_CPS_RFC,CNF  PRT  TECO,62642399,72FP,0010,NEL-O2,(H) HPU SSSV SETTINGS REVIEW,(H) HPU SSSV SETTINGS REVIEW,GB.NEL.A0101,1,0.1,0.1,0,0,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP TECO,62642403,72FP,0010,NEL-M0-2,(W) WEEKLY FIRE TEAM TRAINING,(W) FIRE TEAM TRAINING,GB.NEL.F0911016,2,2,2,240,240,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP TECO,62642403,72FP,0020,NEL-E0-2,(W) WEEKLY FIRE TEAM TRAINING,(W) FIRE TEAM TRAINING,GB.NEL.F0911016,2,2,2,240,240,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP TECO,62642403,72FP,0030,NEL-I0-2,(W) WEEKLY FIRE TEAM TRAINING,(W) FIRE TEAM TRAINING,GB.NEL.F0911016,2,2,2,240,240,6/18/2023,6/18/2023
R_CPS_RFC,CNF  TECO,62642492,72FP,0010,NEL-ZF-S,(1) CVI INSPECTION OF WRAP,(1) T-4203 WRAP CVI INSPECTION,GB.NEL.NE-T-4203,1,3,3,0.03,0.03,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP TECO,62648147,72FP,0010,NEL-M0-2,(Q) H2S SCAV/SCALE INHIB PUMPS,(Q) H2S SCAV/SCALE INHIB PUMPS,GB.NEL.A0101001,1,4,4,160,160,6/18/2023,6/18/2023
GBCMFC,CNF  ICHA ORSP QMDA TECO,62648345,72FP,0010,NEL-M0-2,(M) SCBA USER CHECKS,(M) SABRE SCBA USER CHECKS,GB.NEL.F0911010,1,5,5,200,200,6/18/2023,6/18/2023
R_CPS_RFC,CNF  PRT  TECO,62665037,72FP,0010,NEL-O2,(W) SSP DELAYED REPAIR CHECKS,(W) SSP DELAYED REPAIR CHECKS,GB.NEL,1,1,1,0.01,0.01,6/18/2023,6/18/2023
R_CPS_RFC,CNF  ORSP PRT  TECO,62665047,72FP,0010,NEL-O2,(W)COMPLETE MOBILE SOURCE/NORM STORE CHE,(W) RPS CHECKS,GB.NEL,1,2,2,0.02,0.02,6/18/2023,6/18/2023
GBMSU2,CNF  ORSP TECO,62756432,72FP,0010,NEL-O2,(W) PROCESS TECHNICIAN EPI AUDIT,(W) WEEKLY EPI AUDIT CHECKS,GB.NEL,1,2,2,160.04,0.04,6/18/2023,6/18/2023
GBMSU2,CNF  TECO,62756432,72FP,0020,NEL-E0-2,(W) ELECTRICAL TECHNICIAN EPI AUDIT,(W) WEEKLY EPI AUDIT CHECKS,GB.NEL,1,2,2,160.04,0.04,6/18/2023,6/18/2023
GBMSU2,CNF  TECO,62756432,72FP,0030,NEL-I0-2,(W) INSTRUMENT TECHNICIAN EPI AUDIT,(W) WEEKLY EPI AUDIT CHECKS,GB.NEL,1,2,2,160.04,0.04,6/18/2023,6/18/2023
GBMSU2,CNF  ORSP TECO,62756432,72FP,0040,NEL-O2,(W) SSP EPI REVIEW AND AUDITS,(W) WEEKLY EPI AUDIT CHECKS,GB.NEL,1,2,2,160.04,0.04,6/18/2023,6/18/2023
R_CPS_RFC,CNF  PRT  TECO,60889356,72FC,0010,NEL-L6-2,Set up PX-10027/10031/20015/20023,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,2,20,20,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,CNF  PRT  TECO,60889356,72FC,0020,NEL-L6-2,set up on PX-10027 area 2,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,3,135,2,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,CNF  PRT  TECO,60889356,72FC,0025,NEL-L6-2,strip insulation PX-10027,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,2,72,72,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,CNF  PRT  TECO,60889356,72FC,0030,NEL-ZF-S,Inspect Pipework on PX-10027,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,1,1,1,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,DLT  TECO,60889356,72FC,0040,NEL-L6-2,Re-Insulate on PX-10027,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,3,300,0,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,CNF  PRT  TECO,60889356,72FC,0050,NEL-L6-2,Strip Back Insulation on PX-10031,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,3,12,12,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,CNF  PRT  TECO,60889356,72FC,0060,NEL-ZF-S,Inspect Pipework on PX-10031,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,1,1,1,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,DLT  TECO,60889356,72FC,0070,NEL-L6-2,Re-insulate on PX-10031,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,3,30,0,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,CNF  PRT  TECO,60889356,72FC,0080,NEL-L6-2,Strip Back Insulation on PX-20015,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,3,30,30,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,CNF  PRT  TECO,60889356,72FC,0090,NEL-ZF-S,Inspect Pipework on PX-20015,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,1,1,1,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,DLT  TECO,60889356,72FC,0100,NEL-L6-2,Re-Instate on PX-20015,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,3,60,0,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,CNF  PRT  TECO,60889356,72FC,0110,NEL-L6-2,Strip Back Insulation on PX-20023,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,3,12,12,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,CNF  PRT  TECO,60889356,72FC,0120,NEL-ZF-S,Inspect Pipework on PX-20023,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,1,1,1,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,DLT  TECO,60889356,72FC,0130,NEL-L6-2,Re-Insulate on PX-20023,CUI Damage INS onPX-10027/10031/20015 P1,GB.NEL.B1001,3,30,0,"9,554.04","5,032.04",6/19/2023,6/19/2023
R_CPS_RFC,CNF  TECO,61369777,72FC,0010,NEL-E0-2,[MTO] Replace Prot Relay L-8001 Pnl 19,Replace Prot Relay L-8001 Pnl 19 Transfo,GB.NEL.NE-L-8001-19,1,10,10,400,0,6/19/2023,6/19/2023
GBKSTN,CNF  ORSP TECO,61607655,72FC,0010,NEL-I0-2,Replace PIC-66173,Replace PIC-66173 Not Controlling -FPB T,GB.NEL.NE-PIC-66173,1,8,8,"4,773.34","4,543.30",6/19/2023,6/19/2023
R_CPS_RFC,CNF  TECO,61936106,72FC,0010,NEL-I0-2,Investigate closed signal on XV-66157,Faulty closed signal on XV-66157,GB.NEL.NE-XV-66157,1,2,2,240.05,213.01,6/19/2023,6/19/2023
R_CPS_RFC,CNF  TECO,61936106,72FC,0020,NEL-I0-2,Investigate position indication loops,Faulty closed signal on XV-66157,GB.NEL.NE-XV-66157,1,4,4,240.05,213.01,6/19/2023,6/19/2023
GBCMFC,CNF  ORSP TECO,62191117,72FP,0010,NEL-S1-2,Erect scaffold platform,(10) RV-70105 RECERTIFY/RENEW,GB.NEL.NE-RV-70105,2,16,16,"2,057.53","1,750.18",6/19/2023,6/19/2023
GBCMFC,CNF  ORSP TECO,62191117,72FP,0020,NEL-O2,Ops to isolate,(10) RV-70105 RECERTIFY/RENEW,GB.NEL.NE-RV-70105,1,1,1,"2,057.53","1,750.18",6/19/2023,6/19/2023
GBCMFC,CNF  ICHA ORSP QMDA TECO,62191117,72FP,0030,NEL-M0-2,(10) RELIEF VALVE RE-CERTIFICATION,(10) RV-70105 RECERTIFY/RENEW,GB.NEL.NE-RV-70105,1,2,2,"2,057.53","1,750.18",6/19/2023,6/19/2023
GBCMFC,CNF  ORSP TECO,62191117,72FP,0040,NEL-O2,Ops to deisolate,(10) RV-70105 RECERTIFY/RENEW,GB.NEL.NE-RV-70105,1,1,1,"2,057.53","1,750.18",6/19/2023,6/19/2023
GBCMFC,CNF  TECO,62191117,72FP,0050,NEL-S1-2,Dismantle scaffold,(10) RV-70105 RECERTIFY/RENEW,GB.NEL.NE-RV-70105,2,12,0,"2,057.53","1,750.18",6/19/2023,6/19/2023
R_CPS_RFC,CNF  ORSP TECO,62439654,72FC,0005,NEL-S1-2,Erect scaffolding pen x3,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,2,30,30,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62439654,72FC,0006,NEL-V6-2,set up,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,3,15,15,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62439654,72FC,0007,NEL-V6-2,remove gratings,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,3,45,45,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62439654,72FC,0008,NEL-ZF-S,Inspect Setup,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,3,15,15,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62439654,72FC,0010,NEL-V6-2,NEL2022 112ST Remove scale for insp,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,3,90,90,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62439654,72FC,0015,NEL-ZF-S,Descale assistance,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,3,90,90,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62439654,72FC,0018,NEL-V6-2,Surface prep May,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,3,90,90,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,DLT  TECO,62439654,72FC,0019,NEL-V6-2,Surface prep june,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,3,90,0,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62439654,72FC,0020,NEL-ZF-S,NEL2022 112ST Inspection for wall thickn,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,3,60,60,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,DLT  TECO,62439654,72FC,0025,NEL-ZF-S,NEL2022 112ST Insp. for wall thick cont.,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,4,60,0,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,DLT  TECO,62439654,72FC,0030,NEL-V6-2,NEL2022 112ST FM as req,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,3,60,0,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,DLT  TECO,62439654,72FC,0040,NEL-V6-2,Replace grating,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,3,45,0,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,CNF  ORSP TECO,62439654,72FC,0050,NEL-S1-2,destruct scaffold,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,2,20,16,"10,541.65","10,405.65",6/24/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62439654,72FC,0060,NEL-S1-2,Partial dismantle scaffold,[CRV]NEL2022 112ST FM + UT on conductor,GB.NEL.M0404,2,20,20,"10,541.65","10,405.65",6/24/2023,6/19/2023
TPGBMHEA,CNF  PRT  REL,62474526,72FC,0010,NEL-M8-2,Cut off old corroded bracket,West Crane Cab Bracket - (Red warning li,GB.NEL.K0101001,2,4,4,960,960,6/20/2023,6/19/2023
TPGBMHEA,CNF  PRT  REL,62474526,72FC,0020,NEL-M8-2,Flush off corroded weld,West Crane Cab Bracket - (Red warning li,GB.NEL.K0101001,2,4,4,960,960,6/20/2023,6/19/2023
TPGBMHEA,CNF  PRT  REL,62474526,72FC,0030,NEL-M8-2,Apply red paint,West Crane Cab Bracket - (Red warning li,GB.NEL.K0101001,2,2,2,960,960,6/20/2023,6/19/2023
TPGBMHEA,CNF  PRT  REL,62474526,72FC,0040,NEL-M8-2,Fabricate/paint new bracket,West Crane Cab Bracket - (Red warning li,GB.NEL.K0101001,2,6,6,960,960,6/20/2023,6/19/2023
TPGBMHEA,CNF  PRT  REL,62474526,72FC,0050,NEL-M8-2,Drill & bolt new bracket in place,West Crane Cab Bracket - (Red warning li,GB.NEL.K0101001,2,8,8,960,960,6/20/2023,6/19/2023
GBDRP9,CNF  REL,62474559,72FC,0010,NEL-M8-2,Measure/fabricate new support stanchion,NEL2021 221ST- Replace MAC point bracket,GB.NEL.M0309,2,10,10,"1,656.01","1,016.01",6/21/2023,6/19/2023
GBDRP9,CNF  REL,62474559,72FC,0020,NEL-V1-2,Paint new support,NEL2021 221ST- Replace MAC point bracket,GB.NEL.M0309,1,4,4,"1,656.01","1,016.01",6/21/2023,6/19/2023
GBDRP9,CNF  ORSP REL,62474559,72FC,0030,NEL-I0-2,Remove/secure visual alarm/MAC point,NEL2021 221ST- Replace MAC point bracket,GB.NEL.M0309,2,8,0,"1,656.01","1,016.01",6/21/2023,6/19/2023
GBDRP9,CNF  REL,62474559,72FC,0040,NEL-M8-2,Remove corroded support stanchion,NEL2021 221ST- Replace MAC point bracket,GB.NEL.M0309,2,6,6,"1,656.01","1,016.01",6/21/2023,6/19/2023
GBDRP9,CNF  REL,62474559,72FC,0050,NEL-M8-2,Install new support stanchion,NEL2021 221ST- Replace MAC point bracket,GB.NEL.M0309,2,6,6,"1,656.01","1,016.01",6/21/2023,6/19/2023
GBDRP9,CNF  ORSP REL,62474559,72FC,0060,NEL-I0-2,Remount visual alarm/MAC point,NEL2021 221ST- Replace MAC point bracket,GB.NEL.M0309,2,8,0,"1,656.01","1,016.01",6/21/2023,6/19/2023
GBDRP9,CNF  REL,62474559,72FC,0070,NEL-ZF-S,Close out NEL-2021-221-ST,NEL2021 221ST- Replace MAC point bracket,GB.NEL.M0309,1,1,1,"1,656.01","1,016.01",6/21/2023,6/19/2023
R_CPS_RFC,CNF  ORSP TECO,62496287,72FC,0003,NEL-S1-2,Erect Scaffold,NEL2022 139 ST- FM to handrail V7000 P3W,GB.NEL.M0305001,2,4,4,"9,996.01","9,996.01",6/27/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62496287,72FC,0005,NEL-V6-2,Refurb panels,NEL2022 139 ST- FM to handrail V7000 P3W,GB.NEL.M0305001,2,40,40,"9,996.01","9,996.01",6/27/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62496287,72FC,0010,NEL-V6-2,FM SSPCSP-11 & FC2M @NEL2022 139 ST,NEL2022 139 ST- FM to handrail V7000 P3W,GB.NEL.M0305001,2,120,120,"9,996.01","9,996.01",6/27/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62496287,72FC,0020,NEL-ZF-S,Update/Close MCDR,NEL2022 139 ST- FM to handrail V7000 P3W,GB.NEL.M0305001,1,1,1,"9,996.01","9,996.01",6/27/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62496287,72FC,0030,NEL-V1-2,overside cover,NEL2022 139 ST- FM to handrail V7000 P3W,GB.NEL.M0305001,1,40,40,"9,996.01","9,996.01",6/27/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62496287,72FC,0040,NEL-V1-2,Coat outboard panels,NEL2022 139 ST- FM to handrail V7000 P3W,GB.NEL.M0305001,3,90,90,"9,996.01","9,996.01",6/27/2023,6/19/2023
TPGBPTU1,CNF  ICHA ORSP PRT  QMDA TECO,62631042,72FP,0010,NEL-ZA-R,(Q) HELIFUEL SYSTEM VENDOR VISIT,"(Q,H,1) HELIFUEL SYSTEM VENDOR VISIT",GB.NEL.K0302,1,12,12,0.16,0.08,6/20/2023,6/19/2023
TPGBPTU1,CNF  ORSP PRT  TECO,62631042,72FP,0020,NEL-ZA-R,(H) HELIFUEL SYSTEM VENDOR VISIT,"(Q,H,1) HELIFUEL SYSTEM VENDOR VISIT",GB.NEL.K0302,1,4,4,0.16,0.08,6/20/2023,6/19/2023
R_CPS_RFC,CNF  ORSP TECO,62642194,72FP,0010,NEL-ZC-8,(2W) TOP UP TR FLOOR DRAINS,(2W) TOP UP TR FLOOR DRAINS,GB.NEL.E04,1,3,3,0.03,0,6/19/2023,6/19/2023
R_CPS_RFC,CNF  PRT  TECO,62642195,72FP,0010,NEL-O2,(W) EXTERNAL SHOWERHEAD FLUSHING,(W) EXTERNAL SHOWERHEAD FLUSHING,GB.NEL.E04,1,3,3,0.03,0.03,6/19/2023,6/19/2023
R_CPS_RFC,CNF  ORSP TECO,62642196,72FP,0010,NEL-ZC-8,(W) DOMESTIC SHOWERHEAD FLUSHING,(W) DOMESTIC SHOWERHEAD FLUSHING,GB.NEL.E04,1,3,3,0.03,0,6/19/2023,6/19/2023
R_CPS_RFC,CNF  PRT  TECO,62642222,72FP,0010,NEL-O2,(W) HYPOCHRLORITE GENERATOR CHECKS,(W) HYPOCHLORITE GENERATOR CHECKS,GB.NEL.NE-ZA-4200,1,2,2,0.02,0.02,6/19/2023,6/19/2023
TPGBPTU1,CNF  ICHA QMDA TECO,62642279,72FP,0010,NEL-Z3-2,(W) COXSWAIN LIFEBOAT CHECKS,(W) COXSWAIN LIFEBOAT CHECKS,GB.NEL.F0901,5,5,5,200,0,6/19/2023,6/19/2023
R_CPS_RFC,CNF  TECO,62642311,72FP,0010,NEL-I0-2,(M) NELSON SOUTH MCS DATA BACK UP,(M) NELSON SOUTH MCS DATA BACK UP,GB.NEL.G0301002,1,2,2,80,0,6/19/2023,6/19/2023
